framework,family,class,parameter_name,value_default,value_type,description
tpot,classification,PassiveAggressiveClassifier,verbose,0,int,The verbosity level.
tpot,classification,PassiveAggressiveClassifier,loss,hinge,str,"The loss function to be used:
hinge: equivalent to PA-I in the reference paper.
squared_hinge: equivalent to PA-II in the reference paper."
tpot,classification,PassiveAggressiveClassifier,n_jobs,None,NoneType,"The number of CPUs to use to do the OVA (One Versus All, for
multi-class problems) computation.
``None`` means 1 unless in a :obj:`joblib.parallel_backend` context.
``-1`` means using all processors. See :term:`Glossary <n_jobs>`
for more details."
tpot,classification,PassiveAggressiveClassifier,random_state,None,NoneType,"Used to shuffle the training data, when ``shuffle`` is set to
``True``. Pass an int for reproducible output across multiple
function calls.
See :term:`Glossary <random_state>`."
tpot,classification,PassiveAggressiveClassifier,warm_start,False,bool,"When set to True, reuse the solution of the previous call to fit as
initialization, otherwise, just erase the previous solution.
See :term:`the Glossary <warm_start>`.

Repeatedly calling fit or partial_fit when warm_start is True can
result in a different solution than when calling fit a single time
because of the way the data is shuffled."
tpot,classification,PassiveAggressiveClassifier,class_weight,None,NoneType,"Preset for the class_weight fit parameter.

Weights associated with classes. If not given, all classes
are supposed to have weight one.

The ""balanced"" mode uses the values of y to automatically adjust
weights inversely proportional to class frequencies in the input data
as ``n_samples / (n_classes * np.bincount(y))``.

.. versionadded:: 0.17
   parameter *class_weight* to automatically weight samples."
tpot,classification,PassiveAggressiveClassifier,average,False,bool,"When set to True, computes the averaged SGD weights and stores the
result in the ``coef_`` attribute. If set to an int greater than 1,
averaging will begin once the total number of samples seen reaches
average. So average=10 will begin averaging after seeing 10 samples.

.. versionadded:: 0.19
   parameter *average* to use weights averaging in SGD."
tpot,classification,QuadraticDiscriminantAnalysis,priors,None,NoneType,"Class priors. By default, the class proportions are inferred from the
training data."
tpot,classification,QuadraticDiscriminantAnalysis,reg_param,0.0,float,"Regularizes the per-class covariance estimates by transforming S2 as
``S2 = (1 - reg_param) * S2 + reg_param * np.eye(n_features)``,
where S2 corresponds to the `scaling_` attribute of a given class."
tpot,classification,QuadraticDiscriminantAnalysis,store_covariance,False,bool,"If True, the class covariance matrices are explicitly computed and
stored in the `self.covariance_` attribute.

.. versionadded:: 0.17"
tpot,classification,QuadraticDiscriminantAnalysis,tol,0.0001,float,"Absolute threshold for a singular value to be considered significant,
used to estimate the rank of `Xk` where `Xk` is the centered matrix
of samples in class k. This parameter does not affect the
predictions. It only controls a warning that is raised when features
are considered to be colinear.

.. versionadded:: 0.17"
tpot,classification,RandomForestClassifier,max_depth,None,NoneType,"The maximum depth of the tree. If None, then nodes are expanded until
all leaves are pure or until all leaves contain less than
min_samples_split samples."
tpot,classification,RandomForestClassifier,min_weight_fraction_leaf,0.0,float,"The minimum weighted fraction of the sum total of weights (of all
the input samples) required to be at a leaf node. Samples have
equal weight when sample_weight is not provided."
tpot,classification,RandomForestClassifier,max_leaf_nodes,None,NoneType,"Grow trees with ``max_leaf_nodes`` in best-first fashion.
Best nodes are defined as relative reduction in impurity.
If None then unlimited number of leaf nodes."
tpot,classification,RandomForestClassifier,min_impurity_decrease,0.0,float,"A node will be split if this split induces a decrease of the impurity
greater than or equal to this value.

The weighted impurity decrease equation is the following::

    N_t / N * (impurity - N_t_R / N_t * right_impurity
                        - N_t_L / N_t * left_impurity)

where ``N`` is the total number of samples, ``N_t`` is the number of
samples at the current node, ``N_t_L`` is the number of samples in the
left child, and ``N_t_R`` is the number of samples in the right child.

``N``, ``N_t``, ``N_t_R`` and ``N_t_L`` all refer to the weighted sum,
if ``sample_weight`` is passed.

.. versionadded:: 0.19"
tpot,classification,RandomForestClassifier,oob_score,False,bool,"Whether to use out-of-bag samples to estimate the generalization score.
By default, :func:`~sklearn.metrics.accuracy_score` is used.
Provide a callable with signature `metric(y_true, y_pred)` to use a
custom metric. Only available if `bootstrap=True`."
tpot,classification,RandomForestClassifier,n_jobs,None,NoneType,"The number of jobs to run in parallel. :meth:`fit`, :meth:`predict`,
:meth:`decision_path` and :meth:`apply` are all parallelized over the
trees. ``None`` means 1 unless in a :obj:`joblib.parallel_backend`
context. ``-1`` means using all processors. See :term:`Glossary
<n_jobs>` for more details."
tpot,classification,RandomForestClassifier,random_state,None,NoneType,"Controls both the randomness of the bootstrapping of the samples used
when building trees (if ``bootstrap=True``) and the sampling of the
features to consider when looking for the best split at each node
(if ``max_features < n_features``).
See :term:`Glossary <random_state>` for details."
tpot,classification,RandomForestClassifier,verbose,0,int,Controls the verbosity when fitting and predicting.
tpot,classification,RandomForestClassifier,warm_start,False,bool,"When set to ``True``, reuse the solution of the previous call to fit
and add more estimators to the ensemble, otherwise, just fit a whole
new forest. See :term:`Glossary <warm_start>` and
:ref:`gradient_boosting_warm_start` for details."
tpot,classification,RandomForestClassifier,class_weight,None,NoneType,"Weights associated with classes in the form ``{class_label: weight}``.
If not given, all classes are supposed to have weight one. For
multi-output problems, a list of dicts can be provided in the same
order as the columns of y.

Note that for multioutput (including multilabel) weights should be
defined for each class of every column in its own dict. For example,
for four-class multilabel classification weights should be
[{0: 1, 1: 1}, {0: 1, 1: 5}, {0: 1, 1: 1}, {0: 1, 1: 1}] instead of
[{1:1}, {2:5}, {3:1}, {4:1}].

The ""balanced"" mode uses the values of y to automatically adjust
weights inversely proportional to class frequencies in the input data
as ``n_samples / (n_classes * np.bincount(y))``

The ""balanced_subsample"" mode is the same as ""balanced"" except that
weights are computed based on the bootstrap sample for every tree
grown.

For multi-output, the weights of each column of y will be multiplied.

Note that these weights will be multiplied with sample_weight (passed
through the fit method) if sample_weight is specified."
tpot,classification,RandomForestClassifier,ccp_alpha,0.0,float,"Complexity parameter used for Minimal Cost-Complexity Pruning. The
subtree with the largest cost complexity that is smaller than
``ccp_alpha`` will be chosen. By default, no pruning is performed. See
:ref:`minimal_cost_complexity_pruning` for details.

.. versionadded:: 0.22"
tpot,classification,RandomForestClassifier,max_samples,None,NoneType,"If bootstrap is True, the number of samples to draw from X
to train each base estimator.

- If None (default), then draw `X.shape[0]` samples.
- If int, then draw `max_samples` samples.
- If float, then draw `max(round(n_samples * max_samples), 1)` samples. Thus,
  `max_samples` should be in the interval `(0.0, 1.0]`.

.. versionadded:: 0.22"
tpot,classification,SGDClassifier,max_iter,1000,int,"The maximum number of passes over the training data (aka epochs).
It only impacts the behavior in the ``fit`` method, and not the
:meth:`partial_fit` method.
Values must be in the range `[1, inf)`.

.. versionadded:: 0.19"
tpot,classification,SGDClassifier,tol,0.001,float,"The stopping criterion. If it is not None, training will stop
when (loss > best_loss - tol) for ``n_iter_no_change`` consecutive
epochs.
Convergence is checked against the training loss or the
validation loss depending on the `early_stopping` parameter.
Values must be in the range `[0.0, inf)`.

.. versionadded:: 0.19"
tpot,classification,SGDClassifier,shuffle,True,bool,Whether or not the training data should be shuffled after each epoch.
tpot,classification,SGDClassifier,verbose,0,int,"The verbosity level.
Values must be in the range `[0, inf)`."
tpot,classification,SGDClassifier,epsilon,0.1,float,"Epsilon in the epsilon-insensitive loss functions; only if `loss` is
'huber', 'epsilon_insensitive', or 'squared_epsilon_insensitive'.
For 'huber', determines the threshold at which it becomes less
important to get the prediction exactly right.
For epsilon-insensitive, any differences between the current prediction
and the correct label are ignored if they are less than this threshold.
Values must be in the range `[0.0, inf)`."
tpot,classification,SGDClassifier,n_jobs,None,NoneType,"The number of CPUs to use to do the OVA (One Versus All, for
multi-class problems) computation.
``None`` means 1 unless in a :obj:`joblib.parallel_backend` context.
``-1`` means using all processors. See :term:`Glossary <n_jobs>`
for more details."
tpot,classification,SGDClassifier,random_state,None,NoneType,"Used for shuffling the data, when ``shuffle`` is set to ``True``.
Pass an int for reproducible output across multiple function calls.
See :term:`Glossary <random_state>`.
Integer values must be in the range `[0, 2**32 - 1]`."
tpot,classification,SGDClassifier,early_stopping,False,bool,"Whether to use early stopping to terminate training when validation
score is not improving. If set to `True`, it will automatically set aside
a stratified fraction of training data as validation and terminate
training when validation score returned by the `score` method is not
improving by at least tol for n_iter_no_change consecutive epochs.

.. versionadded:: 0.20
    Added 'early_stopping' option"
tpot,classification,SGDClassifier,validation_fraction,0.1,float,"The proportion of training data to set aside as validation set for
early stopping. Must be between 0 and 1.
Only used if `early_stopping` is True.
Values must be in the range `(0.0, 1.0)`.

.. versionadded:: 0.20
    Added 'validation_fraction' option"
tpot,classification,SGDClassifier,n_iter_no_change,5,int,"Number of iterations with no improvement to wait before stopping
fitting.
Convergence is checked against the training loss or the
validation loss depending on the `early_stopping` parameter.
Integer values must be in the range `[1, max_iter)`.

.. versionadded:: 0.20
    Added 'n_iter_no_change' option"
tpot,classification,SGDClassifier,class_weight,None,NoneType,"Preset for the class_weight fit parameter.

Weights associated with classes. If not given, all classes
are supposed to have weight one.

The ""balanced"" mode uses the values of y to automatically adjust
weights inversely proportional to class frequencies in the input data
as ``n_samples / (n_classes * np.bincount(y))``."
tpot,classification,SGDClassifier,warm_start,False,bool,"When set to True, reuse the solution of the previous call to fit as
initialization, otherwise, just erase the previous solution.
See :term:`the Glossary <warm_start>`.

Repeatedly calling fit or partial_fit when warm_start is True can
result in a different solution than when calling fit a single time
because of the way the data is shuffled.
If a dynamic learning rate is used, the learning rate is adapted
depending on the number of samples already seen. Calling ``fit`` resets
this counter, while ``partial_fit`` will result in increasing the
existing counter."
tpot,classification,SGDClassifier,average,False,bool,"When set to `True`, computes the averaged SGD weights across all
updates and stores the result in the ``coef_`` attribute. If set to
an int greater than 1, averaging will begin once the total number of
samples seen reaches `average`. So ``average=10`` will begin
averaging after seeing 10 samples.
Integer values must be in the range `[1, n_samples]`."
tpot,classification,SVC,C,1.0,float,"Regularization parameter. The strength of the regularization is
inversely proportional to C. Must be strictly positive. The penalty
is a squared l2 penalty."
tpot,classification,SVC,kernel,rbf,str,"Specifies the kernel type to be used in the algorithm. If
none is given, 'rbf' will be used. If a callable is given it is used to
pre-compute the kernel matrix from data matrices; that matrix should be
an array of shape ``(n_samples, n_samples)``. For an intuitive
visualization of different kernel types see
:ref:`sphx_glr_auto_examples_svm_plot_svm_kernels.py`."
tpot,classification,SVC,degree,3,int,"Degree of the polynomial kernel function ('poly').
Must be non-negative. Ignored by all other kernels."
tpot,classification,SVC,gamma,scale,str,"Kernel coefficient for 'rbf', 'poly' and 'sigmoid'.

- if ``gamma='scale'`` (default) is passed then it uses
  1 / (n_features * X.var()) as value of gamma,
- if 'auto', uses 1 / n_features
- if float, must be non-negative.

.. versionchanged:: 0.22
   The default value of ``gamma`` changed from 'auto' to 'scale'."
tpot,classification,SVC,coef0,0.0,float,"Independent term in kernel function.
It is only significant in 'poly' and 'sigmoid'."
tpot,classification,SVC,shrinking,True,bool,"Whether to use the shrinking heuristic.
See the :ref:`User Guide <shrinking_svm>`."
tpot,classification,SVC,probability,False,bool,"Whether to enable probability estimates. This must be enabled prior
to calling `fit`, will slow down that method as it internally uses
5-fold cross-validation, and `predict_proba` may be inconsistent with
`predict`. Read more in the :ref:`User Guide <scores_probabilities>`."
tpot,classification,SVC,tol,0.001,float,Tolerance for stopping criterion.
tpot,classification,SVC,cache_size,200,int,Specify the size of the kernel cache (in MB).
tpot,classification,SVC,class_weight,None,NoneType,"Set the parameter C of class i to class_weight[i]*C for
SVC. If not given, all classes are supposed to have
weight one.
The ""balanced"" mode uses the values of y to automatically adjust
weights inversely proportional to class frequencies in the input data
as ``n_samples / (n_classes * np.bincount(y))``."
tpot,classification,SVC,verbose,False,bool,"Enable verbose output. Note that this setting takes advantage of a
per-process runtime setting in libsvm that, if enabled, may not work
properly in a multithreaded context."
tpot,classification,SVC,max_iter,-1,int,"Hard limit on iterations within solver, or -1 for no limit."
tpot,classification,SVC,decision_function_shape,ovr,str,"Whether to return a one-vs-rest ('ovr') decision function of shape
(n_samples, n_classes) as all other classifiers, or the original
one-vs-one ('ovo') decision function of libsvm which has shape
(n_samples, n_classes * (n_classes - 1) / 2). However, note that
internally, one-vs-one ('ovo') is always used as a multi-class strategy
to train models; an ovr matrix is only constructed from the ovo matrix.
The parameter is ignored for binary classification.

.. versionchanged:: 0.19
    decision_function_shape is 'ovr' by default.

.. versionadded:: 0.17
   *decision_function_shape='ovr'* is recommended.

.. versionchanged:: 0.17
   Deprecated *decision_function_shape='ovo' and None*."
tpot,classification,SVC,break_ties,False,bool,"If true, ``decision_function_shape='ovr'``, and number of classes > 2,
:term:`predict` will break ties according to the confidence values of
:term:`decision_function`; otherwise the first class among the tied
classes is returned. Please note that breaking ties comes at a
relatively high computational cost compared to a simple predict.

.. versionadded:: 0.22"
tpot,classification,SVC,random_state,None,NoneType,"Controls the pseudo random number generation for shuffling the data for
probability estimates. Ignored when `probability` is False.
Pass an int for reproducible output across multiple function calls.
See :term:`Glossary <random_state>`."
tpot,classification,XGBClassifier,objective,binary:logistic,str,"Specify the learning task and the corresponding learning objective or a custom
objective function to be used.

For custom objective, see :doc:`/tutorials/custom_metric_obj` and
:ref:`custom-obj-metric` for more information, along with the end note for
function signatures."
tpot,classification,ARDRegression,max_iter,None,NoneType,"Maximum number of iterations. If `None`, it corresponds to `max_iter=300`.

.. versionchanged:: 1.3"
tpot,classification,ARDRegression,tol,0.001,float,Stop the algorithm if w has converged.
tpot,classification,ARDRegression,alpha_1,1e-06,float,"Hyper-parameter : shape parameter for the Gamma distribution prior
over the alpha parameter."
tpot,classification,ARDRegression,alpha_2,1e-06,float,"Hyper-parameter : inverse scale parameter (rate parameter) for the
Gamma distribution prior over the alpha parameter."
tpot,classification,ARDRegression,lambda_1,1e-06,float,"Hyper-parameter : shape parameter for the Gamma distribution prior
over the lambda parameter."
tpot,classification,ARDRegression,lambda_2,1e-06,float,"Hyper-parameter : inverse scale parameter (rate parameter) for the
Gamma distribution prior over the lambda parameter."
tpot,classification,ARDRegression,compute_score,False,bool,"If True, compute the objective function at each step of the model."
tpot,classification,ARDRegression,threshold_lambda,10000.0,float,"Threshold for removing (pruning) weights with high precision from
the computation."
tpot,classification,ARDRegression,fit_intercept,True,bool,"Whether to calculate the intercept for this model. If set
to false, no intercept will be used in calculations
(i.e. data is expected to be centered)."
tpot,classification,ARDRegression,copy_X,True,bool,"If True, X will be copied; else, it may be overwritten."
tpot,classification,ARDRegression,verbose,False,bool,Verbose mode when fitting the model.
tpot,classification,ARDRegression,n_iter,deprecated,str,"Maximum number of iterations.

.. deprecated:: 1.3
   `n_iter` is deprecated in 1.3 and will be removed in 1.5. Use
   `max_iter` instead."
tpot,regression,AdaBoostRegressor,estimator,None,NoneType,"The base estimator from which the boosted ensemble is built.
If ``None``, then the base estimator is
:class:`~sklearn.tree.DecisionTreeRegressor` initialized with
`max_depth=3`.

.. versionadded:: 1.2
   `base_estimator` was renamed to `estimator`."
tpot,regression,AdaBoostRegressor,random_state,None,NoneType,"Controls the random seed given at each `estimator` at each
boosting iteration.
Thus, it is only used when `estimator` exposes a `random_state`.
In addition, it controls the bootstrap of the weights used to train the
`estimator` at each boosting iteration.
Pass an int for reproducible output across multiple function calls.
See :term:`Glossary <random_state>`."
tpot,regression,AdaBoostRegressor,base_estimator,deprecated,str,"The base estimator from which the boosted ensemble is built.
If ``None``, then the base estimator is
:class:`~sklearn.tree.DecisionTreeRegressor` initialized with
`max_depth=3`.

.. deprecated:: 1.2
    `base_estimator` is deprecated and will be removed in 1.4.
    Use `estimator` instead."
tpot,classification,BaggingRegressor,estimator,None,NoneType,"The base estimator to fit on random subsets of the dataset.
If None, then the base estimator is a
:class:`~sklearn.tree.DecisionTreeRegressor`.

.. versionadded:: 1.2
   `base_estimator` was renamed to `estimator`."
tpot,classification,BaggingRegressor,n_estimators,10,int,The number of base estimators in the ensemble.
tpot,classification,BaggingRegressor,max_samples,1.0,float,"The number of samples to draw from X to train each base estimator (with
replacement by default, see `bootstrap` for more details).

- If int, then draw `max_samples` samples.
- If float, then draw `max_samples * X.shape[0]` samples."
tpot,classification,BaggingRegressor,max_features,1.0,float,"The number of features to draw from X to train each base estimator (
without replacement by default, see `bootstrap_features` for more
details).

- If int, then draw `max_features` features.
- If float, then draw `max(1, int(max_features * n_features_in_))` features."
tpot,classification,BaggingRegressor,bootstrap,True,bool,"Whether samples are drawn with replacement. If False, sampling
without replacement is performed."
tpot,classification,BaggingRegressor,bootstrap_features,False,bool,Whether features are drawn with replacement.
tpot,classification,BaggingRegressor,oob_score,False,bool,"Whether to use out-of-bag samples to estimate
the generalization error. Only available if bootstrap=True."
tpot,classification,BaggingRegressor,warm_start,False,bool,"When set to True, reuse the solution of the previous call to fit
and add more estimators to the ensemble, otherwise, just fit
a whole new ensemble. See :term:`the Glossary <warm_start>`."
tpot,classification,BaggingRegressor,n_jobs,None,NoneType,"The number of jobs to run in parallel for both :meth:`fit` and
:meth:`predict`. ``None`` means 1 unless in a
:obj:`joblib.parallel_backend` context. ``-1`` means using all
processors. See :term:`Glossary <n_jobs>` for more details."
tpot,classification,BaggingRegressor,random_state,None,NoneType,"Controls the random resampling of the original dataset
(sample wise and feature wise).
If the base estimator accepts a `random_state` attribute, a different
seed is generated for each instance in the ensemble.
Pass an int for reproducible output across multiple function calls.
See :term:`Glossary <random_state>`."
tpot,classification,BaggingRegressor,verbose,0,int,Controls the verbosity when fitting and predicting.
tpot,classification,BaggingRegressor,base_estimator,deprecated,str,"Use `estimator` instead.

.. deprecated:: 1.2
    `base_estimator` is deprecated and will be removed in 1.4.
    Use `estimator` instead."
tpot,classification,BayesianRidge,max_iter,None,NoneType,"Maximum number of iterations over the complete dataset before
stopping independently of any early stopping criterion. If `None`, it
corresponds to `max_iter=300`.

.. versionchanged:: 1.3"
tpot,classification,BayesianRidge,tol,0.001,float,Stop the algorithm if w has converged.
tpot,classification,BayesianRidge,alpha_1,1e-06,float,"Hyper-parameter : shape parameter for the Gamma distribution prior
over the alpha parameter."
tpot,classification,BayesianRidge,alpha_2,1e-06,float,"Hyper-parameter : inverse scale parameter (rate parameter) for the
Gamma distribution prior over the alpha parameter."
tpot,classification,BayesianRidge,lambda_1,1e-06,float,"Hyper-parameter : shape parameter for the Gamma distribution prior
over the lambda parameter."
tpot,classification,BayesianRidge,lambda_2,1e-06,float,"Hyper-parameter : inverse scale parameter (rate parameter) for the
Gamma distribution prior over the lambda parameter."
tpot,classification,BayesianRidge,alpha_init,None,NoneType,"Initial value for alpha (precision of the noise).
If not set, alpha_init is 1/Var(y).

    .. versionadded:: 0.22"
tpot,classification,BayesianRidge,lambda_init,None,NoneType,"Initial value for lambda (precision of the weights).
If not set, lambda_init is 1.

    .. versionadded:: 0.22"
tpot,classification,BayesianRidge,compute_score,False,bool,"If True, compute the log marginal likelihood at each iteration of the
optimization."
tpot,classification,BayesianRidge,fit_intercept,True,bool,"Whether to calculate the intercept for this model.
The intercept is not treated as a probabilistic parameter
and thus has no associated variance. If set
to False, no intercept will be used in calculations
(i.e. data is expected to be centered)."
tpot,classification,BayesianRidge,copy_X,True,bool,"If True, X will be copied; else, it may be overwritten."
tpot,classification,BayesianRidge,verbose,False,bool,Verbose mode when fitting the model.
tpot,classification,BayesianRidge,n_iter,deprecated,str,"Maximum number of iterations. Should be greater than or equal to 1.

.. deprecated:: 1.3
   `n_iter` is deprecated in 1.3 and will be removed in 1.5. Use
   `max_iter` instead."
tpot,regression,DecisionTreeRegressor,criterion,squared_error,str,"The function to measure the quality of a split. Supported criteria
are ""squared_error"" for the mean squared error, which is equal to
variance reduction as feature selection criterion and minimizes the L2
loss using the mean of each terminal node, ""friedman_mse"", which uses
mean squared error with Friedman's improvement score for potential
splits, ""absolute_error"" for the mean absolute error, which minimizes
the L1 loss using the median of each terminal node, and ""poisson"" which
uses reduction in Poisson deviance to find splits.

.. versionadded:: 0.18
   Mean Absolute Error (MAE) criterion.

.. versionadded:: 0.24
    Poisson deviance criterion."
tpot,regression,DecisionTreeRegressor,splitter,best,str,"The strategy used to choose the split at each node. Supported
strategies are ""best"" to choose the best split and ""random"" to choose
the best random split."
tpot,regression,DecisionTreeRegressor,min_weight_fraction_leaf,0.0,float,"The minimum weighted fraction of the sum total of weights (of all
the input samples) required to be at a leaf node. Samples have
equal weight when sample_weight is not provided."
tpot,regression,DecisionTreeRegressor,max_features,None,NoneType,"The number of features to consider when looking for the best split:

- If int, then consider `max_features` features at each split.
- If float, then `max_features` is a fraction and
  `max(1, int(max_features * n_features_in_))` features are considered at each
  split.
- If ""sqrt"", then `max_features=sqrt(n_features)`.
- If ""log2"", then `max_features=log2(n_features)`.
- If None, then `max_features=n_features`.
Note: the search for a split does not stop until at least one
valid partition of the node samples is found, even if it requires to
effectively inspect more than ``max_features`` features."
tpot,regression,DecisionTreeRegressor,random_state,None,NoneType,"Controls the randomness of the estimator. The features are always
randomly permuted at each split, even if ``splitter`` is set to
``""best""``. When ``max_features < n_features``, the algorithm will
select ``max_features`` at random at each split before finding the best
split among them. But the best found split may vary across different
runs, even if ``max_features=n_features``. That is the case, if the
improvement of the criterion is identical for several splits and one
split has to be selected at random. To obtain a deterministic behaviour
during fitting, ``random_state`` has to be fixed to an integer.
See :term:`Glossary <random_state>` for details."
tpot,regression,DecisionTreeRegressor,max_leaf_nodes,None,NoneType,"Grow a tree with ``max_leaf_nodes`` in best-first fashion.
Best nodes are defined as relative reduction in impurity.
If None then unlimited number of leaf nodes."
tpot,regression,DecisionTreeRegressor,min_impurity_decrease,0.0,float,"A node will be split if this split induces a decrease of the impurity
greater than or equal to this value.

The weighted impurity decrease equation is the following::

    N_t / N * (impurity - N_t_R / N_t * right_impurity
                        - N_t_L / N_t * left_impurity)

where ``N`` is the total number of samples, ``N_t`` is the number of
samples at the current node, ``N_t_L`` is the number of samples in the
left child, and ``N_t_R`` is the number of samples in the right child.

``N``, ``N_t``, ``N_t_R`` and ``N_t_L`` all refer to the weighted sum,
if ``sample_weight`` is passed.

.. versionadded:: 0.19"
tpot,regression,DecisionTreeRegressor,ccp_alpha,0.0,float,"Complexity parameter used for Minimal Cost-Complexity Pruning. The
subtree with the largest cost complexity that is smaller than
``ccp_alpha`` will be chosen. By default, no pruning is performed. See
:ref:`minimal_cost_complexity_pruning` for details.

.. versionadded:: 0.22"
tpot,classification,ElasticNet,alpha,1.0,float,"Constant that multiplies the penalty terms. Defaults to 1.0.
See the notes for the exact mathematical meaning of this
parameter. ``alpha = 0`` is equivalent to an ordinary least square,
solved by the :class:`LinearRegression` object. For numerical
reasons, using ``alpha = 0`` with the ``Lasso`` object is not advised.
Given this, you should use the :class:`LinearRegression` object."
tpot,classification,ElasticNet,l1_ratio,0.5,float,"The ElasticNet mixing parameter, with ``0 <= l1_ratio <= 1``. For
``l1_ratio = 0`` the penalty is an L2 penalty. ``For l1_ratio = 1`` it
is an L1 penalty.  For ``0 < l1_ratio < 1``, the penalty is a
combination of L1 and L2."
tpot,classification,ElasticNet,fit_intercept,True,bool,"Whether the intercept should be estimated or not. If ``False``, the
data is assumed to be already centered."
tpot,classification,ElasticNet,precompute,False,bool,"Whether to use a precomputed Gram matrix to speed up
calculations. The Gram matrix can also be passed as argument.
For sparse input this option is always ``False`` to preserve sparsity."
tpot,classification,ElasticNet,max_iter,1000,int,The maximum number of iterations.
tpot,classification,ElasticNet,copy_X,True,bool,"If ``True``, X will be copied; else, it may be overwritten."
tpot,classification,ElasticNet,tol,0.0001,float,"The tolerance for the optimization: if the updates are
smaller than ``tol``, the optimization code checks the
dual gap for optimality and continues until it is smaller
than ``tol``, see Notes below."
tpot,classification,ElasticNet,warm_start,False,bool,"When set to ``True``, reuse the solution of the previous call to fit as
initialization, otherwise, just erase the previous solution.
See :term:`the Glossary <warm_start>`."
tpot,classification,ElasticNet,positive,False,bool,"When set to ``True``, forces the coefficients to be positive."
tpot,classification,ElasticNet,random_state,None,NoneType,"The seed of the pseudo random number generator that selects a random
feature to update. Used when ``selection`` == 'random'.
Pass an int for reproducible output across multiple function calls.
See :term:`Glossary <random_state>`."
tpot,classification,ElasticNet,selection,cyclic,str,"If set to 'random', a random coefficient is updated every iteration
rather than looping over features sequentially by default. This
(setting to 'random') often leads to significantly faster convergence
especially when tol is higher than 1e-4."
tpot,regression,ExtraTreesRegressor,criterion,squared_error,str,"The function to measure the quality of a split. Supported criteria
are ""squared_error"" for the mean squared error, which is equal to
variance reduction as feature selection criterion and minimizes the L2
loss using the mean of each terminal node, ""friedman_mse"", which uses
mean squared error with Friedman's improvement score for potential
splits, ""absolute_error"" for the mean absolute error, which minimizes
the L1 loss using the median of each terminal node, and ""poisson"" which
uses reduction in Poisson deviance to find splits.
Training using ""absolute_error"" is significantly slower
than when using ""squared_error"".

.. versionadded:: 0.18
   Mean Absolute Error (MAE) criterion."
tpot,regression,ExtraTreesRegressor,max_depth,None,NoneType,"The maximum depth of the tree. If None, then nodes are expanded until
all leaves are pure or until all leaves contain less than
min_samples_split samples."
tpot,regression,ExtraTreesRegressor,min_weight_fraction_leaf,0.0,float,"The minimum weighted fraction of the sum total of weights (of all
the input samples) required to be at a leaf node. Samples have
equal weight when sample_weight is not provided."
tpot,regression,ExtraTreesRegressor,max_leaf_nodes,None,NoneType,"Grow trees with ``max_leaf_nodes`` in best-first fashion.
Best nodes are defined as relative reduction in impurity.
If None then unlimited number of leaf nodes."
tpot,regression,ExtraTreesRegressor,min_impurity_decrease,0.0,float,"A node will be split if this split induces a decrease of the impurity
greater than or equal to this value.

The weighted impurity decrease equation is the following::

    N_t / N * (impurity - N_t_R / N_t * right_impurity
                        - N_t_L / N_t * left_impurity)

where ``N`` is the total number of samples, ``N_t`` is the number of
samples at the current node, ``N_t_L`` is the number of samples in the
left child, and ``N_t_R`` is the number of samples in the right child.

``N``, ``N_t``, ``N_t_R`` and ``N_t_L`` all refer to the weighted sum,
if ``sample_weight`` is passed.

.. versionadded:: 0.19"
tpot,regression,ExtraTreesRegressor,oob_score,False,bool,"Whether to use out-of-bag samples to estimate the generalization score.
By default, :func:`~sklearn.metrics.r2_score` is used.
Provide a callable with signature `metric(y_true, y_pred)` to use a
custom metric. Only available if `bootstrap=True`."
tpot,regression,ExtraTreesRegressor,n_jobs,None,NoneType,"The number of jobs to run in parallel. :meth:`fit`, :meth:`predict`,
:meth:`decision_path` and :meth:`apply` are all parallelized over the
trees. ``None`` means 1 unless in a :obj:`joblib.parallel_backend`
context. ``-1`` means using all processors. See :term:`Glossary
<n_jobs>` for more details."
tpot,regression,ExtraTreesRegressor,random_state,None,NoneType,"Controls 3 sources of randomness:

- the bootstrapping of the samples used when building trees
  (if ``bootstrap=True``)
- the sampling of the features to consider when looking for the best
  split at each node (if ``max_features < n_features``)
- the draw of the splits for each of the `max_features`
See :term:`Glossary <random_state>` for details."
tpot,regression,ExtraTreesRegressor,verbose,0,int,Controls the verbosity when fitting and predicting.
tpot,regression,ExtraTreesRegressor,warm_start,False,bool,"When set to ``True``, reuse the solution of the previous call to fit
and add more estimators to the ensemble, otherwise, just fit a whole
new forest. See :term:`Glossary <warm_start>` and
:ref:`gradient_boosting_warm_start` for details."
tpot,regression,ExtraTreesRegressor,ccp_alpha,0.0,float,"Complexity parameter used for Minimal Cost-Complexity Pruning. The
subtree with the largest cost complexity that is smaller than
``ccp_alpha`` will be chosen. By default, no pruning is performed. See
:ref:`minimal_cost_complexity_pruning` for details.

.. versionadded:: 0.22"
tpot,regression,ExtraTreesRegressor,max_samples,None,NoneType,"If bootstrap is True, the number of samples to draw from X
to train each base estimator.

- If None (default), then draw `X.shape[0]` samples.
- If int, then draw `max_samples` samples.
- If float, then draw `max_samples * X.shape[0]` samples. Thus,
  `max_samples` should be in the interval `(0.0, 1.0]`.

.. versionadded:: 0.22"
