framework,family,class,parameter_name,value_default,value_type,description
h2o,gradientboosting,H2OGradientBoostingEstimator,histogram_type,AUTO,"Categorical(['AUTO', 'UniformAdaptive', 'Random', 'QuantilesGlobal', 'RoundRobin', 'UniformRobust'])",What type of histogram to use for finding optimal split points
h2o,gradientboosting,H2OGradientBoostingEstimator,max_abs_leafnode_pred,1.7976931348623157e+308,float,Maximum absolute value of a leaf node prediction
h2o,gradientboosting,H2OGradientBoostingEstimator,pred_noise_bandwidth,0.0,float,"Bandwidth (sigma) of Gaussian multiplicative noise ~N(1,sigma) for tree node predictions"
h2o,gradientboosting,H2OGradientBoostingEstimator,categorical_encoding,AUTO,"Categorical(['AUTO', 'Enum', 'OneHotInternal', 'OneHotExplicit', 'Binary', 'Eigen', 'LabelEncoder', 'SortByResponse', 'EnumLimited'])",Encoding scheme for categorical features
h2o,gradientboosting,H2OGradientBoostingEstimator,calibrate_model,False,bool,Use Platt Scaling (default) or Isotonic Regression to calculate calibrated class probabilities. Calibration can provide more accurate estimates of class probabilities.
h2o,gradientboosting,H2OGradientBoostingEstimator,calibration_frame,None,key<frame>,Data for model calibration
h2o,gradientboosting,H2OGradientBoostingEstimator,calibration_method,AUTO,"Categorical(['AUTO', 'PlattScaling', 'IsotonicRegression'])",Calibration method to use
h2o,gradientboosting,H2OGradientBoostingEstimator,custom_metric_func,None,string,"Reference to custom evaluation function, format: `language:keyName=funcName`"
h2o,gradientboosting,H2OGradientBoostingEstimator,custom_distribution_func,None,string,"Reference to custom distribution, format: `language:keyName=funcName`"
h2o,gradientboosting,H2OGradientBoostingEstimator,export_checkpoints_dir,None,string,Automatically export generated models to this directory.
h2o,gradientboosting,H2OGradientBoostingEstimator,in_training_checkpoints_dir,None,string,"Create checkpoints into defined directory while training process is still running. In case of cluster shutdown, this checkpoint can be used to restart training."
h2o,gradientboosting,H2OGradientBoostingEstimator,in_training_checkpoints_tree_interval,1,int,Checkpoint the model after every so many trees. Parameter is used only when in_training_checkpoints_dir is defined
h2o,gradientboosting,H2OGradientBoostingEstimator,monotone_constraints,None,keyvalue[],A mapping representing monotonic constraints. Use +1 to enforce an increasing constraint and -1 to specify a decreasing constraint.
h2o,gradientboosting,H2OGradientBoostingEstimator,check_constant_response,True,bool,"Check if response column is constant. If enabled, then an exception is thrown if the response column is a constant value.If disabled, then model will train regardless of the response column being a constant value or not."
h2o,gradientboosting,H2OGradientBoostingEstimator,gainslift_bins,-1,int,Gains/Lift table number of bins. 0 means disabled.. Default value -1 means automatic binning.
h2o,gradientboosting,H2OGradientBoostingEstimator,auc_type,AUTO,"Categorical(['AUTO', 'NONE', 'MACRO_OVR', 'WEIGHTED_OVR', 'MACRO_OVO', 'WEIGHTED_OVO'])",Set default multinomial AUC type.
h2o,gradientboosting,H2OGradientBoostingEstimator,interaction_constraints,None,string[][],A set of allowed column interactions.
h2o,gradientboosting,H2OGradientBoostingEstimator,auto_rebalance,True,bool,Allow automatic rebalancing of training and validation datasets
h2o,hglm,H2OHGLMEstimator,model_id,None,key<model>,Destination id for this model; auto-generated if not specified.
h2o,hglm,H2OHGLMEstimator,training_frame,None,key<frame>,Id of the training data frame.
h2o,hglm,H2OHGLMEstimator,validation_frame,None,key<frame>,Id of the validation data frame.
h2o,hglm,H2OHGLMEstimator,response_column,None,vecspecifier,Response variable column.
h2o,hglm,H2OHGLMEstimator,ignored_columns,None,string[],Names of columns to ignore for training.
h2o,hglm,H2OHGLMEstimator,ignore_const_cols,True,bool,Ignore constant columns.
h2o,hglm,H2OHGLMEstimator,offset_column,None,vecspecifier,Offset column. This will be added to the combination of columns before applying the link function.
h2o,hglm,H2OHGLMEstimator,weights_column,None,vecspecifier,"Column with observation weights. Giving some observation a weight of zero is equivalent to excluding it from the dataset; giving an observation a relative weight of 2 is equivalent to repeating that row twice. Negative weights are not allowed. Note: Weights are per-row observation weights and do not increase the size of the data frame. This is typically the number of times a row is repeated, but non-integer values are supported as well. During training, rows with higher weights matter more, due to the larger loss function pre-factor. If you set weight = 0 for a row, the returned prediction frame at that row is zero and this is incorrect. To get an accurate prediction, remove all rows with weight == 0."
h2o,hglm,H2OHGLMEstimator,max_runtime_secs,0.0,float,Maximum allowed runtime in seconds for model training. Use 0 to disable.
h2o,hglm,H2OHGLMEstimator,custom_metric_func,None,string,"Reference to custom evaluation function, format: `language:keyName=funcName`"
h2o,hglm,H2OHGLMEstimator,score_each_iteration,False,bool,Whether to score during each iteration of model training.
h2o,hglm,H2OHGLMEstimator,score_iteration_interval,5,int,Perform scoring for every score_iteration_interval iterations.
h2o,hglm,H2OHGLMEstimator,seed,-1,long,Seed for pseudo random number generator (if applicable).
h2o,hglm,H2OHGLMEstimator,missing_values_handling,MeanImputation,"Categorical(['MeanImputation', 'Skip', 'PlugValues'])","Handling of missing values. Either MeanImputation, Skip or PlugValues."
h2o,hglm,H2OHGLMEstimator,plug_values,None,key<frame>,"Plug Values (a single row frame containing values that will be used to impute missing values of the training/validation frame, use with conjunction missing_values_handling = PlugValues)."
h2o,hglm,H2OHGLMEstimator,family,gaussian,Categorical(['gaussian']),Family. Only gaussian is supported now.
h2o,hglm,H2OHGLMEstimator,rand_family,None,Categorical(['gaussian']),Set distribution of random effects.  Only Gaussian is implemented now.
h2o,hglm,H2OHGLMEstimator,max_iterations,-1,int,Maximum number of iterations.  Value should >=1.  A value of 0 is only set when only the model coefficient names and model coefficient dimensions are needed.
h2o,hglm,H2OHGLMEstimator,initial_fixed_effects,None,float,An array that contains initial values of the fixed effects coefficient.
h2o,hglm,H2OHGLMEstimator,initial_random_effects,None,key<frame>,"A H2OFrame id that contains initial values of the random effects coefficient.  The row names shouldbe the random coefficient names.  If you are not sure what the random coefficient names are, build HGLM model with max_iterations = 0 and checkout the model output field random_coefficient_names.  The number of rows of this frame should be the number of level 2 units.  Again, to figure this out, build HGLM model with max_iterations=0 and check out the model output field group_column_names.  The number of rows should equal the length of thegroup_column_names."
h2o,hglm,H2OHGLMEstimator,initial_t_matrix,None,key<frame>,A H2OFrame id that contains initial values of the T matrix.  It should be a positive symmetric matrix.
h2o,hglm,H2OHGLMEstimator,tau_u_var_init,0.0,float,"Initial variance of random coefficient effects.  If set, should provide a value > 0.0.  If not set, will be randomly set in the model building process."
h2o,hglm,H2OHGLMEstimator,tau_e_var_init,0.0,float,"Initial variance of random noise.  If set, should provide a value > 0.0.  If not set, will be randomly set in the model building process."
h2o,hglm,H2OHGLMEstimator,random_columns,None,string[],Random columns indices for HGLM.
h2o,hglm,H2OHGLMEstimator,method,EM,Categorical(['EM']),"We only implemented EM as a method to obtain the fixed, random coefficients and the various variances."
h2o,hglm,H2OHGLMEstimator,em_epsilon,0.001,float,Converge if beta/ubeta/tmat/tauEVar changes less (using L-infinity norm) than em esilon. ONLY applies to EM method.
h2o,hglm,H2OHGLMEstimator,random_intercept,True,bool,"If true, will allow random component to the GLM coefficients."
h2o,hglm,H2OHGLMEstimator,group_column,None,string,Group column is the column that is categorical and used to generate the groups in HGLM
h2o,hglm,H2OHGLMEstimator,gen_syn_data,False,bool,"If true, add gaussian noise with variance specified in parms._tau_e_var_init."
h2o,infogram,H2OInfogram,model_id,None,key<model>,Destination id for this model; auto-generated if not specified.
h2o,infogram,H2OInfogram,training_frame,None,key<frame>,Id of the training data frame.
h2o,infogram,H2OInfogram,validation_frame,None,key<frame>,Id of the validation data frame.
h2o,infogram,H2OInfogram,seed,-1,long,Seed for pseudo random number generator (if applicable).
h2o,infogram,H2OInfogram,keep_cross_validation_models,True,bool,Whether to keep the cross-validation models.
h2o,infogram,H2OInfogram,keep_cross_validation_predictions,False,bool,Whether to keep the predictions of the cross-validation models.
h2o,infogram,H2OInfogram,keep_cross_validation_fold_assignment,False,bool,Whether to keep the cross-validation fold assignment.
h2o,infogram,H2OInfogram,nfolds,0,int,Number of folds for K-fold cross-validation (0 to disable or >= 2).
h2o,infogram,H2OInfogram,fold_assignment,AUTO,"Categorical(['AUTO', 'Random', 'Modulo', 'Stratified'])","Cross-validation fold assignment scheme, if fold_column is not specified. The 'Stratified' option will stratify the folds based on the response variable, for classification problems."
h2o,infogram,H2OInfogram,fold_column,None,vecspecifier,Column with cross-validation fold index assignment per observation.
h2o,infogram,H2OInfogram,response_column,None,vecspecifier,Response variable column.
h2o,infogram,H2OInfogram,ignored_columns,None,string[],Names of columns to ignore for training.
h2o,infogram,H2OInfogram,ignore_const_cols,True,bool,Ignore constant columns.
h2o,infogram,H2OInfogram,score_each_iteration,False,bool,Whether to score during each iteration of model training.
h2o,infogram,H2OInfogram,offset_column,None,vecspecifier,Offset column. This will be added to the combination of columns before applying the link function.
h2o,infogram,H2OInfogram,weights_column,None,vecspecifier,"Column with observation weights. Giving some observation a weight of zero is equivalent to excluding it from the dataset; giving an observation a relative weight of 2 is equivalent to repeating that row twice. Negative weights are not allowed. Note: Weights are per-row observation weights and do not increase the size of the data frame. This is typically the number of times a row is repeated, but non-integer values are supported as well. During training, rows with higher weights matter more, due to the larger loss function pre-factor. If you set weight = 0 for a row, the returned prediction frame at that row is zero and this is incorrect. To get an accurate prediction, remove all rows with weight == 0."
h2o,infogram,H2OInfogram,standardize,False,bool,Standardize numeric columns to have zero mean and unit variance.
h2o,infogram,H2OInfogram,distribution,AUTO,"Categorical(['AUTO', 'bernoulli', 'quasibinomial', 'ordinal', 'multinomial', 'gaussian', 'poisson', 'gamma', 'tweedie', 'laplace', 'quantile', 'huber', 'custom'])",Distribution function
h2o,infogram,H2OInfogram,plug_values,None,key<frame>,"Plug Values (a single row frame containing values that will be used to impute missing values of the training/validation frame, use with conjunction missing_values_handling = PlugValues)."
h2o,infogram,H2OInfogram,max_iterations,0,int,Maximum number of iterations.
h2o,infogram,H2OInfogram,stopping_rounds,0,int,Early stopping based on convergence of stopping_metric. Stop if simple moving average of length k of the stopping_metric does not improve for k:=stopping_rounds scoring events (0 to disable)
h2o,infogram,H2OInfogram,stopping_metric,AUTO,"Categorical(['AUTO', 'deviance', 'logloss', 'MSE', 'RMSE', 'MAE', 'RMSLE', 'AUC', 'AUCPR', 'lift_top_group', 'misclassification', 'mean_per_class_error', 'anomaly_score', 'AUUC', 'ATE', 'ATT', 'ATC', 'qini', 'custom', 'custom_increasing'])","Metric to use for early stopping (AUTO: logloss for classification, deviance for regression and anomaly_score for Isolation Forest). Note that custom and custom_increasing can only be used in GBM and DRF with the Python client."
h2o,infogram,H2OInfogram,stopping_tolerance,0.001,float,Relative tolerance for metric-based stopping criterion (stop if relative improvement is not at least this much)
h2o,infogram,H2OInfogram,balance_classes,False,bool,Balance training data class counts via over/under-sampling (for imbalanced data).
h2o,infogram,H2OInfogram,class_sampling_factors,None,float,"Desired over/under-sampling ratios per class (in lexicographic order). If not specified, sampling factors will be automatically computed to obtain class balance during training. Requires balance_classes."
h2o,infogram,H2OInfogram,max_after_balance_size,5.0,float,Maximum relative size of the training data after balancing class counts (can be less than 1.0). Requires balance_classes.
h2o,infogram,H2OInfogram,max_runtime_secs,0.0,float,Maximum allowed runtime in seconds for model training. Use 0 to disable.
h2o,infogram,H2OInfogram,custom_metric_func,None,string,"Reference to custom evaluation function, format: `language:keyName=funcName`"
h2o,infogram,H2OInfogram,auc_type,AUTO,"Categorical(['AUTO', 'NONE', 'MACRO_OVR', 'WEIGHTED_OVR', 'MACRO_OVO', 'WEIGHTED_OVO'])",Set default multinomial AUC type.
h2o,infogram,H2OInfogram,algorithm,AUTO,"Categorical(['AUTO', 'deeplearning', 'drf', 'gbm', 'glm', 'xgboost'])","Type of machine learning algorithm used to build the infogram. Options include 'AUTO' (gbm), 'deeplearning' (Deep Learning with default parameters), 'drf' (Random Forest with default parameters), 'gbm' (GBM with default parameters), 'glm' (GLM with default parameters), or 'xgboost' (if available, XGBoost with default parameters)."
h2o,infogram,H2OInfogram,algorithm_params,,string,Customized parameters for the machine learning algorithm specified in the algorithm parameter.
h2o,infogram,H2OInfogram,protected_columns,None,string[],"Columns that contain features that are sensitive and need to be protected (legally, or otherwise), if applicable. These features (e.g. race, gender, etc) should not drive the prediction of the response."
h2o,infogram,H2OInfogram,total_information_threshold,-1.0,float,"A number between 0 and 1 representing a threshold for total information, defaulting to 0.1. For a specific feature, if the total information is higher than this threshold, and the corresponding net information is also higher than the threshold ``net_information_threshold``, that feature will be considered admissible. The total information is the x-axis of the Core Infogram. Default is -1 which gets set to 0.1."
h2o,infogram,H2OInfogram,net_information_threshold,-1.0,float,"A number between 0 and 1 representing a threshold for net information, defaulting to 0.1.  For a specific feature, if the net information is higher than this threshold, and the corresponding total information is also higher than the total_information_threshold, that feature will be considered admissible. The net information is the y-axis of the Core Infogram. Default is -1 which gets set to 0.1."
h2o,infogram,H2OInfogram,relevance_index_threshold,-1.0,float,"A number between 0 and 1 representing a threshold for the relevance index, defaulting to 0.1.  This is only used when ``protected_columns`` is set by the user.  For a specific feature, if the relevance index value is higher than this threshold, and the corresponding safety index is also higher than the safety_index_threshold``, that feature will be considered admissible.  The relevance index is the x-axis of the Fair Infogram. Default is -1 which gets set to 0.1."
h2o,infogram,H2OInfogram,safety_index_threshold,-1.0,float,"A number between 0 and 1 representing a threshold for the safety index, defaulting to 0.1.  This is only used when protected_columns is set by the user.  For a specific feature, if the safety index value is higher than this threshold, and the corresponding relevance index is also higher than the relevance_index_threshold, that feature will be considered admissible.  The safety index is the y-axis of the Fair Infogram. Default is -1 which gets set to 0.1."
h2o,infogram,H2OInfogram,data_fraction,1.0,float,"The fraction of training frame to use to build the infogram model. Defaults to 1.0, and any value greater than 0 and less than or equal to 1.0 is acceptable."
h2o,infogram,H2OInfogram,top_n_features,50,int,"An integer specifying the number of columns to evaluate in the infogram.  The columns are ranked by variable importance, and the top N are evaluated.  Defaults to 50."
h2o,isolationforest,H2OIsolationForestEstimator,model_id,None,key<model>,Destination id for this model; auto-generated if not specified.
h2o,isolationforest,H2OIsolationForestEstimator,training_frame,None,key<frame>,Id of the training data frame.
h2o,isolationforest,H2OIsolationForestEstimator,score_each_iteration,False,bool,Whether to score during each iteration of model training.
h2o,isolationforest,H2OIsolationForestEstimator,score_tree_interval,0,int,Score the model after every so many trees. Disabled if set to 0.
h2o,isolationforest,H2OIsolationForestEstimator,ignored_columns,None,string[],Names of columns to ignore for training.
h2o,isolationforest,H2OIsolationForestEstimator,ignore_const_cols,True,bool,Ignore constant columns.
h2o,isolationforest,H2OIsolationForestEstimator,ntrees,50,int,Number of trees.
h2o,isolationforest,H2OIsolationForestEstimator,max_depth,8,int,Maximum tree depth (0 for unlimited).
h2o,isolationforest,H2OIsolationForestEstimator,min_rows,1.0,float,Fewest allowed (weighted) observations in a leaf.
h2o,isolationforest,H2OIsolationForestEstimator,max_runtime_secs,0.0,float,Maximum allowed runtime in seconds for model training. Use 0 to disable.
h2o,isolationforest,H2OIsolationForestEstimator,seed,-1,long,Seed for pseudo random number generator (if applicable)
h2o,isolationforest,H2OIsolationForestEstimator,build_tree_one_node,False,bool,Run on one node only; no network overhead but fewer cpus used. Suitable for small datasets.
h2o,isolationforest,H2OIsolationForestEstimator,mtries,-1,int,"Number of variables randomly sampled as candidates at each split. If set to -1, defaults (number of predictors)/3."
h2o,isolationforest,H2OIsolationForestEstimator,sample_size,256,long,"Number of randomly sampled observations used to train each Isolation Forest tree. Only one of parameters sample_size and sample_rate should be defined. If sample_rate is defined, sample_size will be ignored."
h2o,isolationforest,H2OIsolationForestEstimator,sample_rate,-1.0,float,"Rate of randomly sampled observations used to train each Isolation Forest tree. Needs to be in range from 0.0 to 1.0. If set to -1, sample_rate is disabled and sample_size will be used instead."
h2o,isolationforest,H2OIsolationForestEstimator,col_sample_rate_change_per_level,1.0,float,Relative change of the column sampling rate for every level (must be > 0.0 and <= 2.0)
h2o,isolationforest,H2OIsolationForestEstimator,col_sample_rate_per_tree,1.0,float,Column sample rate per tree (from 0.0 to 1.0)
h2o,isolationforest,H2OIsolationForestEstimator,categorical_encoding,AUTO,"Categorical(['AUTO', 'Enum', 'OneHotInternal', 'OneHotExplicit', 'Binary', 'Eigen', 'LabelEncoder', 'SortByResponse', 'EnumLimited'])",Encoding scheme for categorical features
h2o,isolationforest,H2OIsolationForestEstimator,stopping_rounds,0,int,Early stopping based on convergence of stopping_metric. Stop if simple moving average of length k of the stopping_metric does not improve for k:=stopping_rounds scoring events (0 to disable)
h2o,isolationforest,H2OIsolationForestEstimator,stopping_metric,AUTO,"Categorical(['AUTO', 'deviance', 'logloss', 'MSE', 'RMSE', 'MAE', 'RMSLE', 'AUC', 'AUCPR', 'lift_top_group', 'misclassification', 'mean_per_class_error', 'anomaly_score', 'AUUC', 'ATE', 'ATT', 'ATC', 'qini', 'custom', 'custom_increasing'])","Metric to use for early stopping (AUTO: logloss for classification, deviance for regression and anomaly_score for Isolation Forest). Note that custom and custom_increasing can only be used in GBM and DRF with the Python client."
h2o,isolationforest,H2OIsolationForestEstimator,stopping_tolerance,0.01,float,Relative tolerance for metric-based stopping criterion (stop if relative improvement is not at least this much)
h2o,isolationforest,H2OIsolationForestEstimator,export_checkpoints_dir,None,string,Automatically export generated models to this directory.
h2o,isolationforest,H2OIsolationForestEstimator,contamination,-1.0,float,Contamination ratio - the proportion of anomalies in the input dataset. If undefined (-1) the predict function will not mark observations as anomalies and only anomaly score will be returned. Defaults to -1 (undefined).
h2o,isolationforest,H2OIsolationForestEstimator,validation_frame,None,key<frame>,Id of the validation data frame.
h2o,isolationforest,H2OIsolationForestEstimator,validation_response_column,None,vecspecifier,(experimental) Name of the response column in the validation frame. Response column should be binary and indicate not anomaly/anomaly.
h2o,isotonicregression,H2OIsotonicRegressionEstimator,model_id,None,key<model>,Destination id for this model; auto-generated if not specified.
h2o,isotonicregression,H2OIsotonicRegressionEstimator,training_frame,None,key<frame>,Id of the training data frame.
h2o,isotonicregression,H2OIsotonicRegressionEstimator,validation_frame,None,key<frame>,Id of the validation data frame.
h2o,isotonicregression,H2OIsotonicRegressionEstimator,response_column,None,vecspecifier,Response variable column.
h2o,isotonicregression,H2OIsotonicRegressionEstimator,ignored_columns,None,string[],Names of columns to ignore for training.
h2o,isotonicregression,H2OIsotonicRegressionEstimator,weights_column,None,vecspecifier,"Column with observation weights. Giving some observation a weight of zero is equivalent to excluding it from the dataset; giving an observation a relative weight of 2 is equivalent to repeating that row twice. Negative weights are not allowed. Note: Weights are per-row observation weights and do not increase the size of the data frame. This is typically the number of times a row is repeated, but non-integer values are supported as well. During training, rows with higher weights matter more, due to the larger loss function pre-factor. If you set weight = 0 for a row, the returned prediction frame at that row is zero and this is incorrect. To get an accurate prediction, remove all rows with weight == 0."
h2o,isotonicregression,H2OIsotonicRegressionEstimator,out_of_bounds,NA,"Categorical(['NA', 'clip'])",Method of handling values of X predictor that are outside of the bounds seen in training.
h2o,isotonicregression,H2OIsotonicRegressionEstimator,custom_metric_func,None,string,"Reference to custom evaluation function, format: `language:keyName=funcName`"
h2o,isotonicregression,H2OIsotonicRegressionEstimator,nfolds,0,int,Number of folds for K-fold cross-validation (0 to disable or >= 2).
h2o,isotonicregression,H2OIsotonicRegressionEstimator,keep_cross_validation_models,True,bool,Whether to keep the cross-validation models.
h2o,isotonicregression,H2OIsotonicRegressionEstimator,keep_cross_validation_predictions,False,bool,Whether to keep the predictions of the cross-validation models.
h2o,isotonicregression,H2OIsotonicRegressionEstimator,keep_cross_validation_fold_assignment,False,bool,Whether to keep the cross-validation fold assignment.
h2o,isotonicregression,H2OIsotonicRegressionEstimator,fold_assignment,AUTO,"Categorical(['AUTO', 'Random', 'Modulo', 'Stratified'])","Cross-validation fold assignment scheme, if fold_column is not specified. The 'Stratified' option will stratify the folds based on the response variable, for classification problems."
h2o,isotonicregression,H2OIsotonicRegressionEstimator,fold_column,None,vecspecifier,Column with cross-validation fold index assignment per observation.
h2o,kmeans,H2OKMeansEstimator,model_id,None,key<model>,Destination id for this model; auto-generated if not specified.
h2o,kmeans,H2OKMeansEstimator,training_frame,None,key<frame>,Id of the training data frame.
h2o,kmeans,H2OKMeansEstimator,validation_frame,None,key<frame>,Id of the validation data frame.
h2o,kmeans,H2OKMeansEstimator,nfolds,0,int,Number of folds for K-fold cross-validation (0 to disable or >= 2).
h2o,kmeans,H2OKMeansEstimator,keep_cross_validation_models,True,bool,Whether to keep the cross-validation models.
h2o,kmeans,H2OKMeansEstimator,keep_cross_validation_predictions,False,bool,Whether to keep the predictions of the cross-validation models.
h2o,kmeans,H2OKMeansEstimator,keep_cross_validation_fold_assignment,False,bool,Whether to keep the cross-validation fold assignment.
h2o,kmeans,H2OKMeansEstimator,fold_assignment,AUTO,"Categorical(['AUTO', 'Random', 'Modulo', 'Stratified'])","Cross-validation fold assignment scheme, if fold_column is not specified. The 'Stratified' option will stratify the folds based on the response variable, for classification problems."
h2o,kmeans,H2OKMeansEstimator,fold_column,None,vecspecifier,Column with cross-validation fold index assignment per observation.
h2o,kmeans,H2OKMeansEstimator,ignored_columns,None,string[],Names of columns to ignore for training.
h2o,kmeans,H2OKMeansEstimator,ignore_const_cols,True,bool,Ignore constant columns.
h2o,kmeans,H2OKMeansEstimator,score_each_iteration,False,bool,Whether to score during each iteration of model training.
h2o,kmeans,H2OKMeansEstimator,k,1,int,"The max. number of clusters. If estimate_k is disabled, the model will find k centroids, otherwise it will find up to k centroids."
h2o,kmeans,H2OKMeansEstimator,estimate_k,False,bool,Whether to estimate the number of clusters (<=k) iteratively and deterministically.
h2o,kmeans,H2OKMeansEstimator,user_points,None,key<frame>,"This option allows you to specify a dataframe, where each row represents an initial cluster center. The user-specified points must have the same number of columns as the training observations. The number of rows must equal the number of clusters"
h2o,kmeans,H2OKMeansEstimator,max_iterations,10,int,"Maximum training iterations (if estimate_k is enabled, then this is for each inner Lloyds iteration)"
h2o,kmeans,H2OKMeansEstimator,standardize,True,bool,Standardize columns before computing distances
h2o,kmeans,H2OKMeansEstimator,seed,-1,long,RNG Seed
h2o,kmeans,H2OKMeansEstimator,init,Furthest,"Categorical(['Random', 'PlusPlus', 'Furthest', 'User'])",Initialization mode
h2o,kmeans,H2OKMeansEstimator,max_runtime_secs,0.0,float,Maximum allowed runtime in seconds for model training. Use 0 to disable.
h2o,kmeans,H2OKMeansEstimator,categorical_encoding,AUTO,"Categorical(['AUTO', 'Enum', 'OneHotInternal', 'OneHotExplicit', 'Binary', 'Eigen', 'LabelEncoder', 'SortByResponse', 'EnumLimited'])",Encoding scheme for categorical features
h2o,kmeans,H2OKMeansEstimator,export_checkpoints_dir,None,string,Automatically export generated models to this directory.
h2o,kmeans,H2OKMeansEstimator,cluster_size_constraints,None,int,An array specifying the minimum number of points that should be in each cluster. The length of the constraints array has to be the same as the number of clusters.
h2o,modelselection,H2OModelSelectionEstimator,model_id,None,key<model>,Destination id for this model; auto-generated if not specified.
h2o,modelselection,H2OModelSelectionEstimator,training_frame,None,key<frame>,Id of the training data frame.
h2o,modelselection,H2OModelSelectionEstimator,validation_frame,None,key<frame>,Id of the validation data frame.
h2o,modelselection,H2OModelSelectionEstimator,nfolds,0,int,Number of folds for K-fold cross-validation (0 to disable or >= 2).
h2o,modelselection,H2OModelSelectionEstimator,seed,-1,long,Seed for pseudo random number generator (if applicable)
h2o,modelselection,H2OModelSelectionEstimator,fold_assignment,AUTO,"Categorical(['AUTO', 'Random', 'Modulo', 'Stratified'])","Cross-validation fold assignment scheme, if fold_column is not specified. The 'Stratified' option will stratify the folds based on the response variable, for classification problems."
h2o,modelselection,H2OModelSelectionEstimator,fold_column,None,vecspecifier,Column with cross-validation fold index assignment per observation.
h2o,modelselection,H2OModelSelectionEstimator,response_column,None,vecspecifier,Response variable column.
h2o,modelselection,H2OModelSelectionEstimator,ignored_columns,None,string[],Names of columns to ignore for training.
h2o,modelselection,H2OModelSelectionEstimator,ignore_const_cols,True,bool,Ignore constant columns.
h2o,modelselection,H2OModelSelectionEstimator,score_each_iteration,False,bool,Whether to score during each iteration of model training.
h2o,modelselection,H2OModelSelectionEstimator,score_iteration_interval,0,int,Perform scoring for every score_iteration_interval iterations
h2o,modelselection,H2OModelSelectionEstimator,offset_column,None,vecspecifier,Offset column. This will be added to the combination of columns before applying the link function.
h2o,modelselection,H2OModelSelectionEstimator,weights_column,None,vecspecifier,"Column with observation weights. Giving some observation a weight of zero is equivalent to excluding it from the dataset; giving an observation a relative weight of 2 is equivalent to repeating that row twice. Negative weights are not allowed. Note: Weights are per-row observation weights and do not increase the size of the data frame. This is typically the number of times a row is repeated, but non-integer values are supported as well. During training, rows with higher weights matter more, due to the larger loss function pre-factor. If you set weight = 0 for a row, the returned prediction frame at that row is zero and this is incorrect. To get an accurate prediction, remove all rows with weight == 0."
h2o,modelselection,H2OModelSelectionEstimator,family,AUTO,"Categorical(['AUTO', 'gaussian', 'binomial', 'fractionalbinomial', 'quasibinomial', 'poisson', 'gamma', 'tweedie', 'negativebinomial'])","Family. For maxr/maxrsweep, only gaussian.  For backward, ordinal and multinomial families are not supported"
h2o,modelselection,H2OModelSelectionEstimator,link,family_default,"Categorical(['family_default', 'identity', 'logit', 'log', 'inverse', 'tweedie', 'ologit'])",Link function.
h2o,modelselection,H2OModelSelectionEstimator,tweedie_variance_power,0.0,float,Tweedie variance power
h2o,modelselection,H2OModelSelectionEstimator,tweedie_link_power,0.0,float,Tweedie link power
h2o,modelselection,H2OModelSelectionEstimator,theta,0.0,float,Theta
h2o,modelselection,H2OModelSelectionEstimator,solver,IRLSM,"Categorical(['AUTO', 'IRLSM', 'L_BFGS', 'COORDINATE_DESCENT_NAIVE', 'COORDINATE_DESCENT', 'GRADIENT_DESCENT_LH', 'GRADIENT_DESCENT_SQERR'])","AUTO will set the solver based on given data and the other parameters. IRLSM is fast on on problems with small number of predictors and for lambda-search with L1 penalty, L_BFGS scales better for datasets with many columns."
h2o,modelselection,H2OModelSelectionEstimator,alpha,None,float,"Distribution of regularization between the L1 (Lasso) and L2 (Ridge) penalties. A value of 1 for alpha represents Lasso regression, a value of 0 produces Ridge regression, and anything in between specifies the amount of mixing between the two. Default value of alpha is 0 when SOLVER = 'L-BFGS'; 0.5 otherwise."
h2o,modelselection,H2OModelSelectionEstimator,lambda,[0.0],float,Regularization strength
h2o,modelselection,H2OModelSelectionEstimator,lambda_search,False,bool,"Use lambda search starting at lambda max, given lambda is then interpreted as lambda min"
h2o,modelselection,H2OModelSelectionEstimator,early_stopping,False,bool,Stop early when there is no more relative improvement on train or validation (if provided)
h2o,modelselection,H2OModelSelectionEstimator,nlambdas,0,int,"Number of lambdas to be used in a search. Default indicates: If alpha is zero, with lambda search set to True, the value of nlamdas is set to 30 (fewer lambdas are needed for ridge regression) otherwise it is set to 100."
h2o,modelselection,H2OModelSelectionEstimator,standardize,True,bool,Standardize numeric columns to have zero mean and unit variance
h2o,modelselection,H2OModelSelectionEstimator,missing_values_handling,MeanImputation,"Categorical(['MeanImputation', 'Skip', 'PlugValues'])","Handling of missing values. Either MeanImputation, Skip or PlugValues."
h2o,modelselection,H2OModelSelectionEstimator,plug_values,None,key<frame>,"Plug Values (a single row frame containing values that will be used to impute missing values of the training/validation frame, use with conjunction missing_values_handling = PlugValues)"
h2o,modelselection,H2OModelSelectionEstimator,compute_p_values,False,bool,"Request p-values computation, p-values work only with IRLSM solver and no regularization"
h2o,modelselection,H2OModelSelectionEstimator,remove_collinear_columns,False,bool,"In case of linearly dependent columns, remove some of the dependent columns"
h2o,modelselection,H2OModelSelectionEstimator,intercept,True,bool,Include constant term in the model
h2o,modelselection,H2OModelSelectionEstimator,non_negative,False,bool,Restrict coefficients (not intercept) to be non-negative
h2o,modelselection,H2OModelSelectionEstimator,max_iterations,0,int,Maximum number of iterations
