framework,family,class,parameter_name,value_default,value_type,description
autosklearn,classification,passive_aggressive,early_stopping,False,bool,"Whether to use early stopping to terminate training when validation.
score is not improving. If set to True, it will automatically set aside
a stratified fraction of training data as validation and terminate
training when validation score is not improving by at least tol for
n_iter_no_change consecutive epochs.

.. versionadded:: 0.20"
autosklearn,classification,passive_aggressive,validation_fraction,0.1,float,"The proportion of training data to set aside as validation set for
early stopping. Must be between 0 and 1.
Only used if early_stopping is True.

.. versionadded:: 0.20"
autosklearn,classification,passive_aggressive,n_iter_no_change,5,int,"Number of iterations with no improvement to wait before early stopping.

.. versionadded:: 0.20"
autosklearn,classification,passive_aggressive,shuffle,True,bool,Whether or not the training data should be shuffled after each epoch.
autosklearn,classification,passive_aggressive,verbose,0,int,The verbosity level.
autosklearn,classification,passive_aggressive,n_jobs,None,NoneType,"The number of CPUs to use to do the OVA (One Versus All, for
multi-class problems) computation.
``None`` means 1 unless in a :obj:`joblib.parallel_backend` context.
``-1`` means using all processors. See :term:`Glossary <n_jobs>`
for more details."
autosklearn,classification,passive_aggressive,random_state,None,NoneType,"Used to shuffle the training data, when ``shuffle`` is set to
``True``. Pass an int for reproducible output across multiple
function calls.
See :term:`Glossary <random_state>`."
autosklearn,classification,passive_aggressive,warm_start,False,bool,"When set to True, reuse the solution of the previous call to fit as
initialization, otherwise, just erase the previous solution.
See :term:`the Glossary <warm_start>`.

Repeatedly calling fit or partial_fit when warm_start is True can
result in a different solution than when calling fit a single time
because of the way the data is shuffled."
autosklearn,classification,passive_aggressive,class_weight,None,NoneType,"Preset for the class_weight fit parameter.

Weights associated with classes. If not given, all classes
are supposed to have weight one.

The ""balanced"" mode uses the values of y to automatically adjust
weights inversely proportional to class frequencies in the input data
as ``n_samples / (n_classes * np.bincount(y))``.

.. versionadded:: 0.17
   parameter *class_weight* to automatically weight samples."
autosklearn,classification,qda,priors,None,NoneType,"Class priors. By default, the class proportions are inferred from the
training data."
autosklearn,classification,qda,store_covariance,False,bool,"If True, the class covariance matrices are explicitly computed and
stored in the `self.covariance_` attribute.

.. versionadded:: 0.17"
autosklearn,classification,qda,tol,0.0001,float,"Absolute threshold for a singular value to be considered significant,
used to estimate the rank of `Xk` where `Xk` is the centered matrix
of samples in class k. This parameter does not affect the
predictions. It only controls a warning that is raised when features
are considered to be colinear.

.. versionadded:: 0.17"
autosklearn,classification,random_forest,n_estimators,100,int,"The number of trees in the forest.

.. versionchanged:: 0.22
   The default value of ``n_estimators`` changed from 10 to 100
   in 0.22."
autosklearn,classification,random_forest,oob_score,False,bool,"Whether to use out-of-bag samples to estimate the generalization score.
By default, :func:`~sklearn.metrics.accuracy_score` is used.
Provide a callable with signature `metric(y_true, y_pred)` to use a
custom metric. Only available if `bootstrap=True`."
autosklearn,classification,random_forest,n_jobs,None,NoneType,"The number of jobs to run in parallel. :meth:`fit`, :meth:`predict`,
:meth:`decision_path` and :meth:`apply` are all parallelized over the
trees. ``None`` means 1 unless in a :obj:`joblib.parallel_backend`
context. ``-1`` means using all processors. See :term:`Glossary
<n_jobs>` for more details."
autosklearn,classification,random_forest,random_state,None,NoneType,"Controls both the randomness of the bootstrapping of the samples used
when building trees (if ``bootstrap=True``) and the sampling of the
features to consider when looking for the best split at each node
(if ``max_features < n_features``).
See :term:`Glossary <random_state>` for details."
autosklearn,classification,random_forest,verbose,0,int,Controls the verbosity when fitting and predicting.
autosklearn,classification,random_forest,warm_start,False,bool,"When set to ``True``, reuse the solution of the previous call to fit
and add more estimators to the ensemble, otherwise, just fit a whole
new forest. See :term:`Glossary <warm_start>` and
:ref:`gradient_boosting_warm_start` for details."
autosklearn,classification,random_forest,class_weight,None,NoneType,"Weights associated with classes in the form ``{class_label: weight}``.
If not given, all classes are supposed to have weight one. For
multi-output problems, a list of dicts can be provided in the same
order as the columns of y.

Note that for multioutput (including multilabel) weights should be
defined for each class of every column in its own dict. For example,
for four-class multilabel classification weights should be
[{0: 1, 1: 1}, {0: 1, 1: 5}, {0: 1, 1: 1}, {0: 1, 1: 1}] instead of
[{1:1}, {2:5}, {3:1}, {4:1}].

The ""balanced"" mode uses the values of y to automatically adjust
weights inversely proportional to class frequencies in the input data
as ``n_samples / (n_classes * np.bincount(y))``

The ""balanced_subsample"" mode is the same as ""balanced"" except that
weights are computed based on the bootstrap sample for every tree
grown.

For multi-output, the weights of each column of y will be multiplied.

Note that these weights will be multiplied with sample_weight (passed
through the fit method) if sample_weight is specified."
autosklearn,classification,random_forest,ccp_alpha,0.0,float,"Complexity parameter used for Minimal Cost-Complexity Pruning. The
subtree with the largest cost complexity that is smaller than
``ccp_alpha`` will be chosen. By default, no pruning is performed. See
:ref:`minimal_cost_complexity_pruning` for details.

.. versionadded:: 0.22"
autosklearn,classification,random_forest,max_samples,None,NoneType,"If bootstrap is True, the number of samples to draw from X
to train each base estimator.

- If None (default), then draw `X.shape[0]` samples.
- If int, then draw `max_samples` samples.
- If float, then draw `max(round(n_samples * max_samples), 1)` samples. Thus,
  `max_samples` should be in the interval `(0.0, 1.0]`.

.. versionadded:: 0.22"
autosklearn,classification,sgd,max_iter,1000,int,"The maximum number of passes over the training data (aka epochs).
It only impacts the behavior in the ``fit`` method, and not the
:meth:`partial_fit` method.
Values must be in the range `[1, inf)`.

.. versionadded:: 0.19"
autosklearn,classification,sgd,shuffle,True,bool,Whether or not the training data should be shuffled after each epoch.
autosklearn,classification,sgd,verbose,0,int,"The verbosity level.
Values must be in the range `[0, inf)`."
autosklearn,classification,sgd,n_jobs,None,NoneType,"The number of CPUs to use to do the OVA (One Versus All, for
multi-class problems) computation.
``None`` means 1 unless in a :obj:`joblib.parallel_backend` context.
``-1`` means using all processors. See :term:`Glossary <n_jobs>`
for more details."
autosklearn,classification,sgd,random_state,None,NoneType,"Used for shuffling the data, when ``shuffle`` is set to ``True``.
Pass an int for reproducible output across multiple function calls.
See :term:`Glossary <random_state>`.
Integer values must be in the range `[0, 2**32 - 1]`."
autosklearn,classification,sgd,early_stopping,False,bool,"Whether to use early stopping to terminate training when validation
score is not improving. If set to `True`, it will automatically set aside
a stratified fraction of training data as validation and terminate
training when validation score returned by the `score` method is not
improving by at least tol for n_iter_no_change consecutive epochs.

.. versionadded:: 0.20
    Added 'early_stopping' option"
autosklearn,classification,sgd,validation_fraction,0.1,float,"The proportion of training data to set aside as validation set for
early stopping. Must be between 0 and 1.
Only used if `early_stopping` is True.
Values must be in the range `(0.0, 1.0)`.

.. versionadded:: 0.20
    Added 'validation_fraction' option"
autosklearn,classification,sgd,n_iter_no_change,5,int,"Number of iterations with no improvement to wait before stopping
fitting.
Convergence is checked against the training loss or the
validation loss depending on the `early_stopping` parameter.
Integer values must be in the range `[1, max_iter)`.

.. versionadded:: 0.20
    Added 'n_iter_no_change' option"
autosklearn,classification,sgd,class_weight,None,NoneType,"Preset for the class_weight fit parameter.

Weights associated with classes. If not given, all classes
are supposed to have weight one.

The ""balanced"" mode uses the values of y to automatically adjust
weights inversely proportional to class frequencies in the input data
as ``n_samples / (n_classes * np.bincount(y))``."
autosklearn,classification,sgd,warm_start,False,bool,"When set to True, reuse the solution of the previous call to fit as
initialization, otherwise, just erase the previous solution.
See :term:`the Glossary <warm_start>`.

Repeatedly calling fit or partial_fit when warm_start is True can
result in a different solution than when calling fit a single time
because of the way the data is shuffled.
If a dynamic learning rate is used, the learning rate is adapted
depending on the number of samples already seen. Calling ``fit`` resets
this counter, while ``partial_fit`` will result in increasing the
existing counter."
autosklearn,regression,adaboost,algorithm,SAMME.R,str,"If 'SAMME.R' then use the SAMME.R real boosting algorithm.
``estimator`` must support calculation of class probabilities.
If 'SAMME' then use the SAMME discrete boosting algorithm.
The SAMME.R algorithm typically converges faster than SAMME,
achieving a lower test error with fewer boosting iterations."
autosklearn,regression,ard_regression,max_iter,None,NoneType,"Maximum number of iterations. If `None`, it corresponds to `max_iter=300`.

.. versionchanged:: 1.3"
autosklearn,regression,ard_regression,compute_score,False,bool,"If True, compute the objective function at each step of the model."
autosklearn,regression,ard_regression,copy_X,True,bool,"If True, X will be copied; else, it may be overwritten."
autosklearn,regression,ard_regression,verbose,False,bool,Verbose mode when fitting the model.
autosklearn,regression,gaussian_process,kernel,None,NoneType,"The kernel specifying the covariance function of the GP. If None is
passed, the kernel ``ConstantKernel(1.0, constant_value_bounds=""fixed"")
* RBF(1.0, length_scale_bounds=""fixed"")`` is used as default. Note that
the kernel hyperparameters are optimized during fitting unless the
bounds are marked as ""fixed""."
autosklearn,regression,gaussian_process,optimizer,fmin_l_bfgs_b,str,"Can either be one of the internally supported optimizers for optimizing
the kernel's parameters, specified by a string, or an externally
defined optimizer passed as a callable. If a callable is passed, it
must have the signature::

    def optimizer(obj_func, initial_theta, bounds):
        # * 'obj_func': the objective function to be minimized, which
        #   takes the hyperparameters theta as a parameter and an
        #   optional flag eval_gradient, which determines if the
        #   gradient is returned additionally to the function value
        # * 'initial_theta': the initial value for theta, which can be
        #   used by local optimizers
        # * 'bounds': the bounds on the values of theta
        ....
        # Returned are the best found hyperparameters theta and
        # the corresponding value of the target function.
        return theta_opt, func_min

Per default, the L-BFGS-B algorithm from `scipy.optimize.minimize`
is used. If None is passed, the kernel's parameters are kept fixed.
Available internal optimizers are: `{'fmin_l_bfgs_b'}`."
autosklearn,regression,gaussian_process,n_restarts_optimizer,0,int,"The number of restarts of the optimizer for finding the kernel's
parameters which maximize the log-marginal likelihood. The first run
of the optimizer is performed from the kernel's initial parameters,
the remaining ones (if any) from thetas sampled log-uniform randomly
from the space of allowed theta-values. If greater than 0, all bounds
must be finite. Note that `n_restarts_optimizer == 0` implies that one
run is performed."
autosklearn,regression,gaussian_process,normalize_y,False,bool,"Whether or not to normalize the target values `y` by removing the mean
and scaling to unit-variance. This is recommended for cases where
zero-mean, unit-variance priors are used. Note that, in this
implementation, the normalisation is reversed before the GP predictions
are reported.

.. versionchanged:: 0.23"
autosklearn,regression,gaussian_process,copy_X_train,True,bool,"If True, a persistent copy of the training data is stored in the
object. Otherwise, just a reference to the training data is stored,
which might cause predictions to change if the data is modified
externally."
autosklearn,regression,gaussian_process,n_targets,None,NoneType,"The number of dimensions of the target values. Used to decide the number
of outputs when sampling from the prior distributions (i.e. calling
:meth:`sample_y` before :meth:`fit`). This parameter is ignored once
:meth:`fit` has been called.

.. versionadded:: 1.3"
autosklearn,regression,gaussian_process,random_state,None,NoneType,"Determines random number generation used to initialize the centers.
Pass an int for reproducible results across multiple function calls.
See :term:`Glossary <random_state>`."
autosklearn,regression,liblinear_svr,verbose,0,int,"Enable verbose output. Note that this setting takes advantage of a
per-process runtime setting in liblinear that, if enabled, may not work
properly in a multithreaded context."
autosklearn,regression,liblinear_svr,random_state,None,NoneType,"Controls the pseudo random number generation for shuffling the data.
Pass an int for reproducible output across multiple function calls.
See :term:`Glossary <random_state>`."
autosklearn,regression,liblinear_svr,max_iter,1000,int,The maximum number of iterations to be run.
autosklearn,regression,libsvm_svr,cache_size,200,int,Specify the size of the kernel cache (in MB).
autosklearn,regression,libsvm_svr,verbose,False,bool,"Enable verbose output. Note that this setting takes advantage of a
per-process runtime setting in libsvm that, if enabled, may not work
properly in a multithreaded context."
